Time,Topic_Relevance,Topic_Keywords,Polarity_Diff
2016-08-21 23:30:00,0.00305507957951,love,58.0
2016-08-21 23:40:00,0.00402175176814,love,58.0
2016-08-21 23:50:00,0.00393747174012,love,58.0
2016-08-22 00:00:00,0.00107326784664,love,58.0
2016-08-22 00:10:00,0.00595435016945,love,58.0
2016-08-22 00:20:00,0.00909154799397,love,58.0
2016-08-22 00:30:00,0.00513525472863,love,58.0
2016-08-22 00:40:00,0.0180316119882,love,58.0
2016-08-22 00:50:00,0.0184411250734,love,58.0
2016-08-22 01:00:00,0.0151752202363,love,58.0
2016-08-22 01:10:00,0.00479792243639,love,58.0
2016-08-22 01:20:00,0.00489914868828,love,58.0
2016-08-22 01:30:00,0.0163062245125,love,58.0
2016-08-22 01:40:00,0.00897264003517,love,58.0
2016-08-22 01:50:00,0.00507400004597,love,58.0
2016-08-22 02:00:00,-0.00140581166725,love,58.0
2016-08-22 02:10:00,0.00565779539853,love,58.0
2016-08-22 02:20:00,-0.00354207312353,love,58.0
2016-08-22 02:30:00,-0.00394098563561,love,58.0
2016-08-22 02:40:00,-0.00332041713999,love,58.0
2016-08-22 02:50:00,-0.00659776417025,love,58.0
2016-08-22 03:00:00,-0.00482663664816,love,58.0
2016-08-22 03:30:00,-0.00458755790078,love,58.0
2016-08-22 03:40:00,-0.00752437718312,love,58.0
2016-08-22 03:50:00,-0.00398876302414,love,58.0
2016-08-22 04:00:00,-0.00431107239393,love,58.0
2016-08-22 04:10:00,-0.00864962275692,love,58.0
2016-08-22 04:20:00,0.000413226060495,love,58.0
2016-08-22 04:30:00,0.0011074249134,love,58.0
2016-08-22 04:40:00,-0.00354281688833,love,58.0
2016-08-22 04:50:00,-0.0055099878191,love,58.0
2016-08-22 05:00:00,-0.00734617608528,love,58.0
2016-08-22 05:10:00,-0.00912233130222,love,58.0
2016-08-22 05:20:00,-0.010965063704,love,58.0
2016-08-22 05:30:00,-0.0107524501672,love,58.0
2016-08-22 05:40:00,-0.00729338548766,love,58.0
2016-08-22 05:50:00,-0.0114086487797,love,58.0
2016-08-22 06:00:00,-0.0120394516047,love,58.0
2016-08-22 06:10:00,-0.0204790529378,love,58.0
2016-08-22 06:20:00,-0.0170954665436,love,58.0
2016-08-22 06:30:00,-0.0153289328401,love,58.0
2016-08-22 06:40:00,-0.0134371689017,love,58.0
2016-08-22 06:50:00,-0.0183468355707,love,58.0
2016-08-22 07:00:00,-0.0141109016709,love,58.0
2016-08-22 07:10:00,-0.0177114282271,love,58.0
2016-08-22 07:20:00,-0.0115710035811,love,58.0
2016-08-22 07:30:00,-0.0155661984518,love,58.0
2016-08-22 07:40:00,-0.012301597795,love,58.0
2016-08-22 07:50:00,-0.0159701866203,love,58.0
2016-08-22 08:00:00,-0.0161991237565,love,58.0
2016-08-22 08:10:00,-0.0157121448532,love,58.0
2016-08-22 08:20:00,-0.0165779729675,love,58.0
2016-08-22 08:30:00,-0.0165021405495,love,58.0
2016-08-22 08:40:00,-0.0173008863894,love,58.0
2016-08-22 08:50:00,-0.012568025621,love,58.0
2016-08-22 09:00:00,-0.0131781277738,love,58.0
2016-08-22 09:10:00,-0.0176240521133,love,58.0
2016-08-22 09:20:00,-0.0183359908823,love,58.0
2016-08-22 09:30:00,-0.0151532021108,love,58.0
2016-08-22 09:40:00,-0.0221217993091,love,58.0
2016-08-22 09:50:00,-0.0207230540336,love,58.0
2016-08-22 10:00:00,-0.016243608304,love,58.0
2016-08-22 10:10:00,-0.019405137627,love,58.0
2016-08-22 10:20:00,-0.0119403577977,love,58.0
2016-08-21 20:50:00,-0.0209251744621,"tokyo, 2020, #closingceremony",7.0
2016-08-21 21:00:00,-0.0212287813718,"tokyo, 2020, #closingceremony",7.0
2016-08-21 21:10:00,-0.0225832993278,"tokyo, 2020, #closingceremony",7.0
2016-08-21 21:20:00,-0.0216481197011,"tokyo, 2020, #closingceremony",7.0
2016-08-21 21:30:00,-0.0147166674051,"tokyo, 2020, #closingceremony",7.0
2016-08-21 21:40:00,-0.0145738377985,"tokyo, 2020, #closingceremony",7.0
2016-08-21 21:50:00,-0.00900185517526,"tokyo, 2020, #closingceremony",7.0
2016-08-21 22:00:00,-0.0079879120168,"tokyo, 2020, #closingceremony",7.0
2016-08-21 22:10:00,-0.00641834193779,"tokyo, 2020, #closingceremony",7.0
2016-08-21 22:20:00,-0.00455913441047,"tokyo, 2020, #closingceremony",7.0
2016-08-21 22:30:00,-0.0042867388336,"tokyo, 2020, #closingceremony",7.0
2016-08-21 22:40:00,-0.00460898378789,"tokyo, 2020, #closingceremony",7.0
2016-08-21 22:50:00,0.00633401949117,"tokyo, 2020, #closingceremony",7.0
2016-08-21 23:00:00,0.0246696827139,"tokyo, 2020, #closingceremony",7.0
2016-08-21 23:10:00,0.0246538294944,"tokyo, 2020, #closingceremony",7.0
2016-08-21 23:20:00,0.020337265428,"tokyo, 2020, #closingceremony",7.0
2016-08-21 23:30:00,0.0257697918819,"tokyo, 2020, #closingceremony",7.0
2016-08-21 23:40:00,0.0283581620385,"tokyo, 2020, #closingceremony",7.0
2016-08-21 23:50:00,0.0301448460368,"tokyo, 2020, #closingceremony",7.0
2016-08-22 00:00:00,0.036716983872,"tokyo, 2020, #closingceremony",7.0
